################################################################
# abuse.ch Feodo Tracker Botnet C2 IP Blocklist (Aggressive)    #
# Last updated: 2024-05-27 20:05:51 UTC                        #
#                                                              #
# Terms Of Use: https://feodotracker.abuse.ch/blocklist/       #
# For questions please contact feodotracker [at] abuse.ch      #
################################################################
#
"first_seen_utc","dst_ip","dst_port","c2_status","last_online","malware"
"2021-02-02 15:28:41","123.59.211.174","80","offline","","TrickBot"
"2021-02-02 15:31:39","103.89.252.130","447","offline","2021-05-17","TrickBot"
"2021-02-02 17:19:09","201.59.167.66","447","offline","2021-02-09","TrickBot"
"2021-02-02 17:27:12","77.220.64.133","443","offline","2021-02-24","Dridex"
"2021-02-02 17:27:12","212.129.24.85","34443","offline","2021-02-07","Dridex"
"2021-02-02 17:27:13","192.241.175.242","691","offline","2021-03-18","Dridex"
"2021-02-02 17:27:13","62.14.242.133","8443","offline","2021-03-06","Dridex"
"2021-02-02 18:48:07","45.234.248.154","447","offline","2021-09-13","TrickBot"
"2021-02-02 20:03:38","45.201.134.202","447","offline","2021-12-06","TrickBot"
"2021-02-02 22:27:56","103.94.7.43","447","offline","2021-02-22","TrickBot"
"2021-02-02 23:58:18","49.156.39.150","447","offline","2022-03-01","TrickBot"
"2021-02-03 04:58:41","46.252.38.244","447","offline","2021-03-26","TrickBot"
"2021-02-03 07:16:28","178.254.40.33","3389","offline","2021-02-04","Dridex"
"2021-02-03 07:26:33","185.4.132.226","4664","offline","2021-02-04","Dridex"
"2021-02-03 16:32:34","92.60.235.135","447","offline","2021-02-10","TrickBot"
"2021-02-03 16:34:01","159.224.167.102","447","offline","2022-03-01","TrickBot"
"2021-02-03 16:42:58","95.210.118.90","443","offline","2021-02-25","TrickBot"
"2021-02-03 18:47:13","77.81.247.140","5037","offline","2021-02-04","Dridex"
"2021-02-03 18:47:14","77.220.64.149","443","offline","2021-02-23","Dridex"
"2021-02-04 17:18:22","45.234.248.146","447","offline","2021-03-11","TrickBot"
"2021-02-04 21:13:24","5.189.157.183","4646","offline","2021-02-15","Dridex"
"2021-02-04 21:13:24","165.227.155.13","3308","offline","2021-02-05","Dridex"
"2021-02-08 12:27:29","128.199.59.13","8172","offline","2021-02-11","Dridex"
"2021-02-08 12:27:30","178.128.83.165","443","offline","2022-06-10","Dridex"
"2021-02-10 01:25:12","94.158.245.54","443","offline","2021-02-12","TrickBot"
"2021-02-10 01:26:34","45.83.129.224","443","offline","2021-02-12","TrickBot"
"2021-02-10 01:27:46","195.123.241.195","443","offline","2021-02-11","TrickBot"
"2021-02-10 01:28:31","108.170.20.72","443","offline","2021-02-11","TrickBot"
"2021-02-10 01:28:32","134.119.186.201","443","offline","2021-02-14","TrickBot"
"2021-02-10 01:43:42","134.119.186.200","443","offline","2021-02-12","TrickBot"
"2021-02-10 11:18:24","108.170.20.75","443","offline","2021-02-12","TrickBot"
"2021-02-10 11:18:46","94.140.114.136","443","offline","2021-02-12","TrickBot"
"2021-02-10 11:33:47","172.83.155.215","443","offline","2021-02-10","TrickBot"
"2021-02-10 13:31:36","212.227.53.240","5037","offline","2021-03-14","Dridex"
"2021-02-10 13:31:36","77.220.64.132","443","offline","2021-02-24","Dridex"
"2021-02-10 13:31:59","192.241.174.45","8172","offline","2021-02-10","Dridex"
"2021-02-10 13:34:56","193.8.194.96","443","offline","2021-02-20","TrickBot"
"2021-02-10 13:34:57","185.163.45.138","443","offline","2021-02-11","TrickBot"
"2021-02-10 13:34:57","45.155.173.242","443","offline","2021-02-12","TrickBot"
"2021-02-10 16:14:03","173.203.78.138","443","offline","2021-09-08","Dridex"
"2021-02-10 16:14:03","217.160.107.189","6601","offline","2021-06-07","Dridex"
"2021-02-10 16:14:03","77.220.64.150","5037","offline","2021-02-23","Dridex"
"2021-02-10 18:05:05","142.202.191.164","443","offline","2021-03-12","TrickBot"
"2021-02-11 18:40:53","173.255.246.77","691","offline","2021-02-28","Dridex"
"2021-02-14 01:21:54","185.216.27.185","8172","offline","2021-03-11","Dridex"
"2021-02-16 19:26:32","185.234.72.84","443","offline","2021-09-22","TrickBot"
"2021-02-17 15:50:49","198.1.115.153","8172","offline","2021-09-08","Dridex"
"2021-02-17 15:50:49","209.20.87.138","443","offline","2021-09-08","Dridex"
"2021-02-17 15:52:34","151.236.29.248","6516","offline","2021-06-02","Dridex"
"2021-02-19 18:02:21","181.196.245.54","447","offline","2021-04-08","TrickBot"
"2021-02-22 16:57:59","162.13.114.59","443","offline","2021-10-11","Dridex"
"2021-02-22 16:57:59","37.187.115.122","6601","offline","2023-01-16","Dridex"
"2021-02-22 16:58:00","70.39.99.196","8172","offline","2021-03-18","Dridex"
"2021-02-22 17:42:25","178.54.230.164","443","offline","2021-03-13","TrickBot"
"2021-02-22 18:32:50","103.76.20.226","443","offline","2021-03-18","TrickBot"
"2021-02-22 20:42:44","80.78.75.246","443","offline","2021-03-18","TrickBot"
"2021-02-22 23:30:54","154.79.252.132","449","offline","2021-03-10","TrickBot"
"2021-02-23 11:15:18","5.182.210.132","443","offline","2022-06-05","TrickBot"
"2021-02-23 20:23:57","80.78.77.116","449","offline","2021-03-18","TrickBot"
"2021-02-23 20:23:58","168.232.188.88","449","offline","2021-03-18","TrickBot"
"2021-02-23 20:23:58","173.81.4.147","449","offline","2021-03-04","TrickBot"
"2021-02-23 20:24:00","202.142.151.190","449","offline","2021-03-18","TrickBot"
"2021-02-23 20:24:02","37.235.230.123","449","offline","2021-03-02","TrickBot"
"2021-02-23 20:24:02","186.195.199.238","449","offline","2021-03-18","TrickBot"
"2021-02-23 20:24:03","177.47.88.62","443","offline","2021-03-12","TrickBot"
"2021-02-23 20:24:03","36.92.93.5","449","offline","2021-03-18","TrickBot"
"2021-02-23 20:24:04","103.146.2.152","449","offline","2021-03-18","TrickBot"
"2021-02-23 20:24:05","182.48.66.106","443","offline","2021-03-09","TrickBot"
"2021-02-23 20:24:06","36.94.202.131","443","offline","2021-03-18","TrickBot"
"2021-02-23 20:24:07","179.60.243.52","443","offline","2021-03-18","TrickBot"
"2021-02-24 09:02:23","103.146.185.107","447","offline","2021-03-13","TrickBot"
"2021-02-24 14:45:41","209.151.236.42","443","offline","2021-09-08","Dridex"
"2021-02-24 14:46:02","91.121.94.86","8172","offline","2021-03-02","Dridex"
"2021-02-24 15:00:14","5.189.144.136","6516","offline","2021-03-01","Dridex"
"2021-02-24 17:12:23","131.72.153.198","447","offline","2021-02-24","TrickBot"
"2021-02-24 17:18:49","131.255.106.152","449","offline","2021-03-17","TrickBot"
"2021-02-24 17:18:51","37.112.60.123","447","offline","2021-03-03","TrickBot"
"2021-02-24 18:44:07","202.91.41.138","449","offline","2021-03-18","TrickBot"
"2021-02-25 09:54:08","122.2.28.70","449","offline","2021-03-18","TrickBot"
"2021-02-25 09:54:09","103.225.138.94","449","offline","2021-03-18","TrickBot"
"2021-02-25 17:48:43","123.231.149.123","447","offline","2021-05-14","TrickBot"
"2021-02-26 03:11:30","190.119.167.154","447","offline","2021-03-04","TrickBot"
"2021-02-26 04:34:35","47.103.145.214","443","offline","2021-02-27","Dridex"
"2021-02-26 18:32:26","117.210.210.179","447","offline","2021-03-11","TrickBot"
"2021-02-26 18:41:38","200.195.233.10","447","offline","2021-03-31","TrickBot"
"2021-02-26 18:42:37","170.82.4.158","447","offline","2021-03-26","TrickBot"
"2021-02-26 21:02:42","37.29.124.94","447","offline","2021-03-19","TrickBot"
"2021-02-26 22:22:33","103.239.165.24","447","offline","2021-03-16","TrickBot"
"2021-02-28 22:01:04","103.146.2.152","447","offline","2021-03-29","TrickBot"
"2021-03-01 14:00:25","103.54.42.218","447","offline","2021-03-06","TrickBot"
"2021-03-01 14:20:26","85.25.134.43","8172","offline","2021-04-15","Dridex"
"2021-03-01 14:20:27","77.220.64.146","443","offline","2021-07-07","Dridex"
"2021-03-01 14:20:27","213.208.134.178","6516","offline","2021-03-17","Dridex"
"2021-03-01 17:54:31","50.243.30.51","6601","offline","2021-03-18","Dridex"
"2021-03-01 17:54:31","37.247.35.132","443","offline","2021-03-06","Dridex"
"2021-03-01 17:55:01","162.241.204.234","6516","offline","2021-04-20","Dridex"
"2021-03-01 21:11:38","121.199.35.69","443","offline","2022-07-29","Dridex"
"2021-03-02 08:01:08","185.97.135.164","447","offline","2021-03-04","TrickBot"
"2021-03-02 17:58:10","85.88.174.94","447","offline","2022-03-01","TrickBot"
"2021-03-03 06:08:38","203.160.59.14","447","offline","2021-03-31","TrickBot"
"2021-03-03 07:12:11","36.66.111.251","447","offline","2021-04-02","TrickBot"
"2021-03-03 15:18:25","216.10.242.142","6601","offline","2021-07-15","Dridex"
"2021-03-03 15:18:28","37.247.35.137","6601","offline","2021-08-23","Dridex"
"2021-03-03 15:18:29","116.251.211.158","443","offline","2021-03-16","Dridex"
"2021-03-04 03:09:22","103.73.102.174","447","offline","2022-01-26","TrickBot"
"2021-03-05 04:29:08","114.34.226.52","447","offline","2021-04-08","TrickBot"
"2021-03-05 21:29:01","111.235.66.83","447","offline","2021-12-15","TrickBot"
"2021-03-07 20:14:20","210.65.244.186","6601","offline","2021-08-02","Dridex"
"2021-03-07 23:49:28","62.64.9.237","447","offline","2022-01-13","TrickBot"
"2021-03-08 06:32:04","190.152.71.230","447","offline","2021-03-25","TrickBot"
"2021-03-08 06:39:25","94.74.133.76","447","offline","2021-09-08","TrickBot"
"2021-03-08 15:06:37","181.191.67.186","447","offline","2021-03-17","TrickBot"
"2021-03-08 16:38:37","77.220.64.135","443","offline","2021-05-31","Dridex"
"2021-03-08 16:38:38","107.180.90.10","6601","offline","2021-03-30","Dridex"
"2021-03-08 16:38:39","31.24.158.56","7275","offline","2021-04-26","Dridex"
"2021-03-09 22:17:15","167.179.194.205","447","offline","2021-03-24","TrickBot"
"2021-03-09 22:31:04","79.106.115.103","447","offline","2021-03-18","TrickBot"
"2021-03-10 13:58:47","178.33.183.53","7443","offline","2021-03-24","Dridex"
"2021-03-10 13:58:48","210.65.244.166","443","offline","2021-03-18","Dridex"
"2021-03-10 13:58:48","157.7.139.198","6601","offline","2021-03-25","Dridex"
"2021-03-10 15:58:44","144.76.42.74","6601","offline","2021-12-23","Dridex"
"2021-03-10 15:58:46","41.76.108.46","8172","offline","2021-03-12","Dridex"
"2021-03-10 15:58:48","195.154.221.186","443","offline","2021-03-10","Dridex"
"2021-03-11 20:37:02","153.126.203.229","6601","offline","2021-07-14","Dridex"
"2021-03-14 10:40:47","195.210.28.233","6601","offline","2021-09-29","Dridex"
"2021-03-15 12:14:25","91.235.129.199","443","offline","2021-04-13","TrickBot"
"2021-03-15 12:28:46","62.75.168.152","6601","offline","2021-07-05","Dridex"
"2021-03-15 12:28:46","147.78.186.4","10051","offline","2021-03-16","Dridex"
"2021-03-15 12:28:47","210.65.244.184","443","offline","2021-04-19","Dridex"
"2021-03-15 21:00:20","174.105.233.82","449","offline","2021-03-18","TrickBot"
"2021-03-15 23:14:26","45.164.80.94","447","offline","2021-04-04","TrickBot"
"2021-03-17 17:38:46","77.220.64.137","443","offline","2021-07-07","Dridex"
"2021-03-17 17:38:49","199.204.214.26","7073","offline","2021-05-24","Dridex"
"2021-03-20 00:25:18","95.140.127.82","447","offline","2021-03-20","TrickBot"
"2021-03-21 21:26:44","5.182.210.254","443","offline","2021-10-17","TrickBot"
"2021-03-22 01:22:20","219.91.189.17","447","offline","2021-03-24","TrickBot"
"2021-03-22 12:53:59","37.247.35.130","6601","offline","2022-08-19","Dridex"
"2021-03-22 12:53:59","103.18.108.116","6601","offline","2021-06-10","Dridex"
"2021-03-22 23:34:48","36.91.107.247","447","offline","2021-04-08","TrickBot"
"2021-03-23 02:34:16","12.158.156.51","447","offline","2021-03-24","TrickBot"
"2021-03-23 04:06:04","49.231.17.146","447","offline","2021-03-31","TrickBot"
"2021-03-23 14:15:14","216.177.161.118","447","offline","2022-03-01","TrickBot"
"2021-03-23 14:16:39","72.133.71.61","447","offline","2021-03-31","TrickBot"
"2021-03-23 18:14:24","103.26.251.214","447","offline","2021-03-24","TrickBot"
"2021-03-23 18:46:59","98.6.170.206","447","offline","2021-04-02","TrickBot"
"2021-03-23 22:51:46","102.67.74.24","447","offline","2021-04-01","TrickBot"
"2021-03-24 01:46:46","5.2.158.159","447","offline","2021-03-26","TrickBot"
"2021-03-24 02:26:24","92.245.172.211","447","offline","2021-03-24","TrickBot"
"2021-03-24 02:56:54","176.115.19.84","447","offline","2021-03-24","TrickBot"
"2021-03-24 03:47:21","76.84.51.10","447","offline","2021-03-31","TrickBot"
"2021-03-24 07:35:52","62.209.206.195","447","offline","2021-03-29","TrickBot"
"2021-03-24 10:17:13","85.175.171.246","447","offline","2021-04-07","TrickBot"
"2021-03-24 14:51:47","108.55.14.158","447","offline","2022-03-01","TrickBot"
"2021-03-24 15:24:12","103.6.213.203","6601","offline","2021-06-23","Dridex"
"2021-03-24 15:24:16","46.41.130.218","2303","offline","2021-04-08","Dridex"
"2021-03-24 15:33:55","71.66.174.34","447","offline","2021-03-31","TrickBot"
"2021-03-24 17:14:05","5.189.181.107","2303","offline","2021-03-29","Dridex"
"2021-03-24 19:06:53","198.179.109.238","447","offline","2021-04-02","TrickBot"
"2021-03-25 01:25:55","72.2.179.4","447","offline","2021-03-26","TrickBot"
"2021-03-25 18:26:34","45.127.134.203","447","offline","2021-03-26","TrickBot"
"2021-03-25 18:46:17","41.138.131.67","447","offline","2021-03-31","TrickBot"
"2021-03-25 19:04:22","203.112.210.46","447","offline","2021-04-01","TrickBot"
"2021-03-25 19:15:49","103.77.205.102","447","offline","2022-03-01","TrickBot"
"2021-03-26 06:44:00","116.212.132.111","447","offline","2021-03-29","TrickBot"
"2021-03-26 06:45:17","103.110.14.43","447","offline","2021-07-28","TrickBot"
"2021-03-26 06:55:15","195.8.114.137","447","offline","2021-09-08","TrickBot"
"2021-03-26 07:01:55","88.119.86.75","447","offline","2021-03-26","TrickBot"
"2021-03-26 07:33:39","182.160.109.205","447","offline","2021-04-03","TrickBot"
"2021-03-26 07:53:27","103.15.140.141","447","offline","2021-03-29","TrickBot"
"2021-03-26 07:55:51","45.167.249.126","447","offline","2021-06-27","TrickBot"
"2021-03-26 08:13:59","103.138.172.74","447","offline","2021-04-05","TrickBot"
"2021-03-26 08:24:17","182.23.81.218","447","offline","2021-04-09","TrickBot"
"2021-03-26 10:47:24","45.229.71.211","447","offline","2021-05-23","TrickBot"
"2021-03-26 12:31:09","18.195.23.231","443","offline","2021-11-19","Dridex"
"2021-03-29 13:54:06","77.220.64.141","5037","offline","2021-07-07","Dridex"
"2021-03-29 21:34:08","185.229.225.1","6601","offline","2021-05-31","Dridex"
"2021-03-31 12:59:01","210.65.244.174","6601","offline","2021-04-22","Dridex"
"2021-03-31 16:14:04","159.8.59.84","443","offline","2021-05-23","Dridex"
"2021-04-01 14:30:27","196.41.57.46","80","offline","2021-04-03","TrickBot"
"2021-04-04 20:56:22","216.10.251.121","6601","offline","2022-03-17","Dridex"
"2021-04-05 09:17:23","98.142.187.233","447","offline","2021-04-11","TrickBot"
"2021-04-05 17:24:05","162.241.54.59","6601","offline","2021-07-15","Dridex"
"2021-04-05 17:24:05","45.58.56.12","443","offline","2021-08-16","Dridex"
"2021-04-05 17:24:06","51.91.76.89","2303","offline","2022-04-06","Dridex"
"2021-04-06 15:48:31","173.81.4.147","443","offline","2021-04-06","TrickBot"
"2021-04-06 15:48:36","5.59.205.32","443","offline","2021-06-08","TrickBot"
"2021-04-06 15:56:03","161.132.187.158","447","offline","2021-04-28","TrickBot"
"2021-04-07 15:05:41","98.142.187.174","447","offline","2021-04-11","TrickBot"
"2021-04-07 17:07:09","80.211.33.13","6601","offline","2021-06-26","Dridex"
"2021-04-07 19:30:27","185.148.168.220","2303","offline","2021-11-19","Dridex"
"2021-04-08 00:47:48","188.18.7.133","447","offline","2021-06-01","TrickBot"
"2021-04-08 10:18:07","63.249.67.70","447","offline","2021-05-20","TrickBot"
"2021-04-08 23:50:56","131.100.24.199","2303","offline","2022-04-06","Dridex"
"2021-04-09 03:26:26","31.148.29.153","447","offline","2021-05-05","TrickBot"
"2021-04-09 06:56:12","94.28.78.200","447","offline","2022-03-01","TrickBot"
"2021-04-09 08:37:23","181.143.251.154","447","offline","2022-01-30","TrickBot"
"2021-04-09 14:32:27","202.131.227.226","447","offline","2021-05-23","TrickBot"
"2021-04-09 14:47:50","200.105.134.99","447","offline","2021-05-06","TrickBot"
"2021-04-09 19:37:58","62.213.14.166","443","offline","2021-05-09","TrickBot"
"2021-04-09 19:38:28","103.76.150.14","443","offline","2021-04-22","TrickBot"
"2021-04-09 19:38:33","41.77.134.250","443","offline","2021-04-19","TrickBot"
"2021-04-12 12:33:48","78.158.171.245","443","offline","2021-04-13","TrickBot"
"2021-04-12 12:33:58","103.82.146.212","443","offline","2021-04-19","TrickBot"
"2021-04-12 15:21:19","172.93.133.123","2303","offline","2021-04-25","Dridex"
"2021-04-12 15:21:20","108.168.61.147","8172","offline","2021-04-20","Dridex"
"2021-04-12 18:00:13","123.200.26.246","447","offline","2021-04-13","TrickBot"
"2021-04-13 04:16:22","34.205.48.95","443","offline","2021-04-13","Dridex"
"2021-04-13 06:03:33","94.53.130.195","447","offline","2021-05-11","TrickBot"
"2021-04-13 07:29:54","77.232.163.203","449","offline","2021-12-25","TrickBot"
"2021-04-13 07:32:30","87.97.178.92","449","offline","2022-03-14","TrickBot"
"2021-04-13 07:32:31","91.243.125.5","443","offline","2022-03-14","TrickBot"
"2021-04-13 07:32:31","181.143.251.154","449","offline","2022-01-30","TrickBot"
"2021-04-13 07:32:31","185.94.172.15","449","offline","2022-03-14","TrickBot"
"2021-04-13 07:32:33","163.53.83.117","443","offline","2021-05-07","TrickBot"
"2021-04-13 07:32:33","202.131.227.229","443","offline","2021-05-07","TrickBot"
"2021-04-13 07:32:42","180.178.109.222","443","offline","2021-09-14","TrickBot"
"2021-04-13 08:20:32","156.19.152.218","443","offline","2021-12-07","TrickBot"
"2021-04-15 05:50:13","72.249.22.245","2303","offline","2021-07-25","Dridex"
"2021-04-15 05:50:14","8.210.53.215","443","offline","2021-05-23","Dridex"
"2021-04-15 18:26:39","131.100.24.192","443","offline","2022-07-11","Dridex"
"2021-04-15 22:29:14","87.97.178.92","447","offline","2022-03-01","TrickBot"
"2021-04-19 02:41:45","170.233.120.53","449","offline","2021-04-20","TrickBot"
"2021-04-19 13:30:40","62.75.251.60","6601","offline","2021-06-03","Dridex"
"2021-04-19 13:35:52","185.148.168.25","2303","offline","2021-11-19","Dridex"
"2021-04-19 20:06:17","50.116.27.97","2303","offline","2021-04-22","Dridex"
"2021-04-19 20:06:17","159.203.93.122","8172","offline","2021-04-20","Dridex"
"2021-04-21 06:17:41","131.100.24.230","443","offline","2021-06-24","Dridex"
"2021-04-21 18:05:59","51.91.156.39","2303","offline","2021-07-25","Dridex"
"2021-04-21 18:06:00","67.196.50.240","8172","offline","2021-07-01","Dridex"
"2021-04-22 18:33:10","154.79.244.182","443","offline","2022-01-21","TrickBot"
"2021-04-22 22:04:29","131.0.112.122","443","offline","2021-05-23","TrickBot"
"2021-04-22 22:04:29","181.176.161.143","443","offline","2021-05-18","TrickBot"
"2021-04-22 22:04:30","178.254.161.250","443","offline","2021-05-05","TrickBot"
"2021-04-22 22:04:30","178.134.47.166","443","offline","2022-04-04","TrickBot"
"2021-04-22 22:04:30","154.79.245.158","443","offline","2021-08-05","TrickBot"
"2021-04-22 22:04:30","154.79.251.172","443","offline","2022-05-23","TrickBot"
"2021-04-22 22:04:30","178.72.192.20","443","offline","2021-05-23","TrickBot"
"2021-04-22 22:04:31","158.181.179.229","443","offline","2021-09-08","TrickBot"
"2021-04-22 22:04:32","139.255.116.42","443","offline","2021-04-24","TrickBot"
